,ImageID,LabelName,Width,Height
3893,apple_fuji_M_43-40_5DI90,상,8.5,7.5
3894,apple_fuji_M_43-4_4DI45,상,8.5,7.5
3895,apple_fuji_M_43-5_5DI90,상,8.5,7.5
3896,apple_fuji_M_43-6_1TOP,상,8.5,7.5
3897,apple_fuji_M_43-7_2FR45,상,8.5,7.5
3898,apple_fuji_M_43-8_3FR90,상,8.5,7.5
3899,apple_fuji_M_43-9_4DI45,상,8.5,7.5
3900,apple_fuji_M_44-10_5DI90,상,9.2,7.6
3901,apple_fuji_M_44-11_1TOP,상,9.2,7.6
3902,apple_fuji_M_44-12_2FR45,상,9.2,7.6
3903,apple_fuji_M_44-13_3FR90,상,9.2,7.6
3904,apple_fuji_M_44-14_4DI45,상,9.2,7.6
3905,apple_fuji_M_44-15_5DI90,상,9.2,7.6
3906,apple_fuji_M_44-16_1TOP,상,9.2,7.6
3907,apple_fuji_M_44-17_2FR45,상,9.2,7.6
3908,apple_fuji_M_44-18_3FR90,상,9.2,7.6
3909,apple_fuji_M_44-19_4DI45,상,9.2,7.6
3910,apple_fuji_M_44-1_1TOP,상,9.2,7.6
3911,apple_fuji_M_44-20_5DI90,상,9.2,7.6
3912,apple_fuji_M_44-21_1TOP,상,9.2,7.6
3913,apple_fuji_M_44-22_2FR45,상,9.2,7.6
3914,apple_fuji_M_44-23_3FR90,상,9.2,7.6
3915,apple_fuji_M_44-24_4DI45,상,9.2,7.6
3916,apple_fuji_M_44-25_5DI90,상,9.2,7.6
3917,apple_fuji_M_44-26_1TOP,상,9.2,7.6
3918,apple_fuji_M_44-27_2FR45,상,9.2,7.6
3919,apple_fuji_M_44-28_3FR90,상,9.2,7.6
3920,apple_fuji_M_44-29_4DI45,상,9.2,7.6
3921,apple_fuji_M_44-2_2FR45,상,9.2,7.6
3922,apple_fuji_M_44-30_5DI90,상,9.2,7.6
3923,apple_fuji_M_44-31_1TOP,상,9.2,7.6
3924,apple_fuji_M_44-32_2FR45,상,9.2,7.6
3925,apple_fuji_M_44-33_3FR90,상,9.2,7.6
3926,apple_fuji_M_44-34_4DI45,상,9.2,7.6
3927,apple_fuji_M_44-35_5DI90,상,9.2,7.6
3928,apple_fuji_M_44-36_1TOP,상,9.2,7.6
3929,apple_fuji_M_44-37_2FR45,상,9.2,7.6
3930,apple_fuji_M_44-38_3FR90,상,9.2,7.6
3931,apple_fuji_M_44-39_4DI45,상,9.2,7.6
3932,apple_fuji_M_44-3_3FR90,상,9.2,7.6
3933,apple_fuji_M_44-40_5DI90,상,9.2,7.6
3934,apple_fuji_M_44-4_4DI45,상,9.2,7.6
3935,apple_fuji_M_44-5_5DI90,상,9.2,7.6
3936,apple_fuji_M_44-6_1TOP,상,9.2,7.6
3937,apple_fuji_M_44-7_2FR45,상,9.2,7.6
3938,apple_fuji_M_44-8_3FR90,상,9.2,7.6
3939,apple_fuji_M_44-9_4DI45,상,9.2,7.6
3940,apple_fuji_M_45-10_5DI90,상,8.7,8
3941,apple_fuji_M_45-11_1TOP,상,8.7,8
3942,apple_fuji_M_45-12_2FR45,상,8.7,8
3943,apple_fuji_M_45-13_3FR90,상,8.7,8
3944,apple_fuji_M_45-14_4DI45,상,8.7,8
3945,apple_fuji_M_45-15_5DI90,상,8.7,8
3946,apple_fuji_M_45-16_1TOP,상,8.7,8
3947,apple_fuji_M_45-17_2FR45,상,8.7,8
3948,apple_fuji_M_45-18_3FR90,상,8.7,8
3949,apple_fuji_M_45-19_4DI45,상,8.7,8
3950,apple_fuji_M_45-1_1TOP,상,8.7,8
3951,apple_fuji_M_45-20_5DI90,상,8.7,8
3952,apple_fuji_M_45-21_1TOP,상,8.7,8
3953,apple_fuji_M_45-22_2FR45,상,8.7,8
3954,apple_fuji_M_45-23_3FR90,상,8.7,8
3955,apple_fuji_M_45-24_4DI45,상,8.7,8
3956,apple_fuji_M_45-25_5DI90,상,8.7,8
3957,apple_fuji_M_45-26_1TOP,상,8.7,8
3958,apple_fuji_M_45-27_2FR45,상,8.7,8
3959,apple_fuji_M_45-28_3FR90,상,8.7,8
3960,apple_fuji_M_45-29_4DI45,상,8.7,8
3961,apple_fuji_M_45-2_2FR45,상,8.7,8
3962,apple_fuji_M_45-30_5DI90,상,8.7,8
3963,apple_fuji_M_45-31_1TOP,상,8.7,8
3964,apple_fuji_M_45-32_2FR45,상,8.7,8
3965,apple_fuji_M_45-33_3FR90,상,8.7,8
3966,apple_fuji_M_45-34_4DI45,상,8.7,8
3967,apple_fuji_M_45-35_5DI90,상,8.7,8
3968,apple_fuji_M_45-36_1TOP,상,8.7,8
3969,apple_fuji_M_45-37_2FR45,상,8.7,8
3970,apple_fuji_M_45-38_3FR90,상,8.7,8
3971,apple_fuji_M_45-39_4DI45,상,8.7,8
3972,apple_fuji_M_45-3_3FR90,상,8.7,8
3973,apple_fuji_M_45-40_5DI90,상,8.7,8
3974,apple_fuji_M_45-4_4DI45,상,8.7,8
3975,apple_fuji_M_45-5_5DI90,상,8.7,8
3976,apple_fuji_M_45-6_1TOP,상,8.7,8
3977,apple_fuji_M_45-7_2FR45,상,8.7,8
3978,apple_fuji_M_45-8_3FR90,상,8.7,8
3979,apple_fuji_M_45-9_4DI45,상,8.7,8
3980,apple_fuji_M_46-10_5DI90,상,8.7,8
3981,apple_fuji_M_46-11_1TOP,상,8.7,8
3982,apple_fuji_M_46-12_2FR45,상,8.7,8
3983,apple_fuji_M_46-13_3FR90,상,8.7,8
3984,apple_fuji_M_46-14_4DI45,상,8.7,8
3985,apple_fuji_M_46-15_5DI90,상,8.7,8
3986,apple_fuji_M_46-16_1TOP,상,8.7,8
3987,apple_fuji_M_46-17_2FR45,상,8.7,8
3988,apple_fuji_M_46-18_3FR90,상,8.7,8
3989,apple_fuji_M_46-19_4DI45,상,8.7,8
3990,apple_fuji_M_46-1_1TOP,상,8.7,8
3991,apple_fuji_M_46-20_5DI90,상,8.7,8
3992,apple_fuji_M_46-21_1TOP,상,8.7,8
3993,apple_fuji_M_46-22_2FR45,상,8.7,8
3994,apple_fuji_M_46-23_3FR90,상,8.7,8
3995,apple_fuji_M_46-24_4DI45,상,8.7,8
3996,apple_fuji_M_46-25_5DI90,상,8.7,8
3997,apple_fuji_M_46-26_1TOP,상,8.7,8
3998,apple_fuji_M_46-27_2FR45,상,8.7,8
3999,apple_fuji_M_46-28_3FR90,상,8.7,8
4000,apple_fuji_M_46-29_4DI45,상,8.7,8
4001,apple_fuji_M_46-2_2FR45,상,8.7,8
4002,apple_fuji_M_46-30_5DI90,상,8.7,8
4003,apple_fuji_M_46-31_1TOP,상,8.7,8
4004,apple_fuji_M_46-32_2FR45,상,8.7,8
4005,apple_fuji_M_46-33_3FR90,상,8.7,8
4006,apple_fuji_M_46-34_4DI45,상,8.7,8
4007,apple_fuji_M_46-35_5DI90,상,8.7,8
4008,apple_fuji_M_46-36_1TOP,상,8.7,8
4009,apple_fuji_M_46-37_2FR45,상,8.7,8
4010,apple_fuji_M_46-38_3FR90,상,8.7,8
4011,apple_fuji_M_46-39_4DI45,상,8.7,8
4012,apple_fuji_M_46-3_3FR90,상,8.7,8
4013,apple_fuji_M_46-40_5DI90,상,8.7,8
4014,apple_fuji_M_46-4_4DI45,상,8.7,8
4015,apple_fuji_M_46-5_5DI90,상,8.7,8
4016,apple_fuji_M_46-6_1TOP,상,8.7,8
4017,apple_fuji_M_46-7_2FR45,상,8.7,8
4018,apple_fuji_M_46-8_3FR90,상,8.7,8
4019,apple_fuji_M_46-9_4DI45,상,8.7,8
4020,apple_fuji_M_47-10_5DI90,상,8.5,8.2
4021,apple_fuji_M_47-11_1TOP,상,8.5,8.2
4022,apple_fuji_M_47-12_2FR45,상,8.5,8.2
4023,apple_fuji_M_47-13_3FR90,상,8.5,8.2
4024,apple_fuji_M_47-14_4DI45,상,8.5,8.2
4025,apple_fuji_M_47-15_5DI90,상,8.5,8.2
4026,apple_fuji_M_47-16_1TOP,상,8.5,8.2
4027,apple_fuji_M_47-17_2FR45,상,8.5,8.2
4028,apple_fuji_M_47-18_3FR90,상,8.5,8.2
4029,apple_fuji_M_47-19_4DI45,상,8.5,8.2
4030,apple_fuji_M_47-1_1TOP,상,8.5,8.2
4031,apple_fuji_M_47-20_5DI90,상,8.5,8.2
4032,apple_fuji_M_47-21_1TOP,상,8.5,8.2
4033,apple_fuji_M_47-22_2FR45,상,8.5,8.2
4034,apple_fuji_M_47-23_3FR90,상,8.5,8.2
4035,apple_fuji_M_47-24_4DI45,상,8.5,8.2
4036,apple_fuji_M_47-25_5DI90,상,8.5,8.2
4037,apple_fuji_M_47-26_1TOP,상,8.5,8.2
4038,apple_fuji_M_47-27_2FR45,상,8.5,8.2
4039,apple_fuji_M_47-28_3FR90,상,8.5,8.2
4040,apple_fuji_M_47-29_4DI45,상,8.5,8.2
4041,apple_fuji_M_47-2_2FR45,상,8.5,8.2
4042,apple_fuji_M_47-30_5DI90,상,8.5,8.2
4043,apple_fuji_M_47-31_1TOP,상,8.5,8.2
4044,apple_fuji_M_47-32_2FR45,상,8.5,8.2
4045,apple_fuji_M_47-33_3FR90,상,8.5,8.2
4046,apple_fuji_M_47-34_4DI45,상,8.5,8.2
4047,apple_fuji_M_47-35_5DI90,상,8.5,8.2
4048,apple_fuji_M_47-36_1TOP,상,8.5,8.2
4049,apple_fuji_M_47-37_2FR45,상,8.5,8.2
4050,apple_fuji_M_47-38_3FR90,상,8.5,8.2
4051,apple_fuji_M_47-39_4DI45,상,8.5,8.2
4052,apple_fuji_M_47-3_3FR90,상,8.5,8.2
4053,apple_fuji_M_47-40_5DI90,상,8.5,8.2
4054,apple_fuji_M_47-4_4DI45,상,8.5,8.2
4055,apple_fuji_M_47-5_5DI90,상,8.5,8.2
4056,apple_fuji_M_47-6_1TOP,상,8.5,8.2
4057,apple_fuji_M_47-7_2FR45,상,8.5,8.2
4058,apple_fuji_M_47-8_3FR90,상,8.5,8.2
4059,apple_fuji_M_47-9_4DI45,상,8.5,8.2
4060,apple_fuji_M_48-10_5DI90,상,9.1,8
4061,apple_fuji_M_48-11_1TOP,상,9.1,8
4062,apple_fuji_M_48-12_2FR45,상,9.1,8
4063,apple_fuji_M_48-13_3FR90,상,9.1,8
4064,apple_fuji_M_48-14_4DI45,상,9.1,8
4065,apple_fuji_M_48-15_5DI90,상,9.1,8
4066,apple_fuji_M_48-16_1TOP,상,9.1,8
4067,apple_fuji_M_48-17_2FR45,상,9.1,8
4068,apple_fuji_M_48-18_3FR90,상,9.1,8
4069,apple_fuji_M_48-19_4DI45,상,9.1,8
4070,apple_fuji_M_48-1_1TOP,상,9.1,8
4071,apple_fuji_M_48-20_5DI90,상,9.1,8
4072,apple_fuji_M_48-21_1TOP,상,9.1,8
4073,apple_fuji_M_48-22_2FR45,상,9.1,8
4074,apple_fuji_M_48-23_3FR90,상,9.1,8
4075,apple_fuji_M_48-24_4DI45,상,9.1,8
4076,apple_fuji_M_48-25_5DI90,상,9.1,8
4077,apple_fuji_M_48-26_1TOP,상,9.1,8
4078,apple_fuji_M_48-27_2FR45,상,9.1,8
4079,apple_fuji_M_48-28_3FR90,상,9.1,8
4080,apple_fuji_M_48-29_4DI45,상,9.1,8
4081,apple_fuji_M_48-2_2FR45,상,9.1,8
4082,apple_fuji_M_48-30_5DI90,상,9.1,8
4083,apple_fuji_M_48-31_1TOP,상,9.1,8
4084,apple_fuji_M_48-32_2FR45,상,9.1,8
4085,apple_fuji_M_48-33_3FR90,상,9.1,8
4086,apple_fuji_M_48-34_4DI45,상,9.1,8
4087,apple_fuji_M_48-35_5DI90,상,9.1,8
4088,apple_fuji_M_48-36_1TOP,상,9.1,8
4089,apple_fuji_M_48-37_2FR45,상,9.1,8
4090,apple_fuji_M_48-38_3FR90,상,9.1,8
4091,apple_fuji_M_48-39_4DI45,상,9.1,8
4092,apple_fuji_M_48-3_3FR90,상,9.1,8
4093,apple_fuji_M_48-40_5DI90,상,9.1,8
4094,apple_fuji_M_48-4_4DI45,상,9.1,8
4095,apple_fuji_M_48-5_5DI90,상,9.1,8
4096,apple_fuji_M_48-6_1TOP,상,9.1,8
4097,apple_fuji_M_48-7_2FR45,상,9.1,8
4098,apple_fuji_M_48-8_3FR90,상,9.1,8
4099,apple_fuji_M_48-9_4DI45,상,9.1,8
4100,apple_fuji_M_49-10_5DI90,상,8.7,7.6
4101,apple_fuji_M_49-11_1TOP,상,8.7,7.6
4102,apple_fuji_M_49-12_2FR45,상,8.7,7.6
4103,apple_fuji_M_49-13_3FR90,상,8.7,7.6
4104,apple_fuji_M_49-14_4DI45,상,8.7,7.6
4105,apple_fuji_M_49-15_5DI90,상,8.7,7.6
4106,apple_fuji_M_49-16_1TOP,상,8.7,7.6
4107,apple_fuji_M_49-17_2FR45,상,8.7,7.6
4108,apple_fuji_M_49-18_3FR90,상,8.7,7.6
4109,apple_fuji_M_49-19_4DI45,상,8.7,7.6
4110,apple_fuji_M_49-1_1TOP,상,8.7,7.6
4111,apple_fuji_M_49-20_5DI90,상,8.7,7.6
4112,apple_fuji_M_49-21_1TOP,상,8.7,7.6
4113,apple_fuji_M_49-22_2FR45,상,8.7,7.6
4114,apple_fuji_M_49-23_3FR90,상,8.7,7.6
4115,apple_fuji_M_49-24_4DI45,상,8.7,7.6
4116,apple_fuji_M_49-25_5DI90,상,8.7,7.6
4117,apple_fuji_M_49-26_1TOP,상,8.7,7.6
4118,apple_fuji_M_49-27_2FR45,상,8.7,7.6
4119,apple_fuji_M_49-28_3FR90,상,8.7,7.6
4120,apple_fuji_M_49-29_4DI45,상,8.7,7.6
4121,apple_fuji_M_49-2_2FR45,상,8.7,7.6
4122,apple_fuji_M_49-30_5DI90,상,8.7,7.6
4123,apple_fuji_M_49-31_1TOP,상,8.7,7.6
4124,apple_fuji_M_49-32_2FR45,상,8.7,7.6
4125,apple_fuji_M_49-33_3FR90,상,8.7,7.6
4126,apple_fuji_M_49-34_4DI45,상,8.7,7.6
4127,apple_fuji_M_49-35_5DI90,상,8.7,7.6
4128,apple_fuji_M_49-36_1TOP,상,8.7,7.6
4129,apple_fuji_M_49-37_2FR45,상,8.7,7.6
4130,apple_fuji_M_49-38_3FR90,상,8.7,7.6
4131,apple_fuji_M_49-39_4DI45,상,8.7,7.6
4132,apple_fuji_M_49-3_3FR90,상,8.7,7.6
4133,apple_fuji_M_49-40_5DI90,상,8.7,7.6
4134,apple_fuji_M_49-4_4DI45,상,8.7,7.6
4135,apple_fuji_M_49-5_5DI90,상,8.7,7.6
4136,apple_fuji_M_49-6_1TOP,상,8.7,7.6
4137,apple_fuji_M_49-7_2FR45,상,8.7,7.6
4138,apple_fuji_M_49-8_3FR90,상,8.7,7.6
4139,apple_fuji_M_49-9_4DI45,상,8.7,7.6
4140,apple_fuji_M_5-10_5DI90,상,8.7,7.7
4141,apple_fuji_M_5-11_1TOP,상,8.7,7.7
4142,apple_fuji_M_5-12_2FR45,상,8.7,7.7
4143,apple_fuji_M_5-13_3FR90,상,8.7,7.7
4144,apple_fuji_M_5-14_4DI45,상,8.7,7.7
4145,apple_fuji_M_5-15_5DI90,상,8.7,7.7
4146,apple_fuji_M_5-16_1TOP,상,8.7,7.7
4147,apple_fuji_M_5-17_2FR45,상,8.7,7.7
4148,apple_fuji_M_5-18_3FR90,상,8.7,7.7
4149,apple_fuji_M_5-19_4DI45,상,8.7,7.7
4150,apple_fuji_M_5-1_1TOP,상,8.7,7.7
4151,apple_fuji_M_5-20_5DI90,상,8.7,7.7
4152,apple_fuji_M_5-21_1TOP,상,8.7,7.7
4153,apple_fuji_M_5-22_2FR45,상,8.7,7.7
4154,apple_fuji_M_5-23_3FR90,상,8.7,7.7
4155,apple_fuji_M_5-24_4DI45,상,8.7,7.7
4156,apple_fuji_M_5-25_5DI90,상,8.7,7.7
4157,apple_fuji_M_5-26_1TOP,상,8.7,7.7
4158,apple_fuji_M_5-27_2FR45,상,8.7,7.7
4159,apple_fuji_M_5-28_3FR90,상,8.7,7.7
4160,apple_fuji_M_5-29_4DI45,상,8.7,7.7
4161,apple_fuji_M_5-2_2FR45,상,8.7,7.7
4162,apple_fuji_M_5-30_5DI90,상,8.7,7.7
4163,apple_fuji_M_5-31_1TOP,상,8.7,7.7
4164,apple_fuji_M_5-32_2FR45,상,8.7,7.7
4165,apple_fuji_M_5-33_3FR90,상,8.7,7.7
4166,apple_fuji_M_5-34_4DI45,상,8.7,7.7
4167,apple_fuji_M_5-35_5DI90,상,8.7,7.7
4168,apple_fuji_M_5-36_1TOP,상,8.7,7.7
4169,apple_fuji_M_5-37_2FR45,상,8.7,7.7
4170,apple_fuji_M_5-38_3FR90,상,8.7,7.7
4171,apple_fuji_M_5-39_4DI45,상,8.7,7.7
4172,apple_fuji_M_5-3_3FR90,상,8.7,7.7
4173,apple_fuji_M_5-40_5DI90,상,8.7,7.7
4174,apple_fuji_M_5-4_4DI45,상,8.7,7.7
4175,apple_fuji_M_5-5_5DI90,상,8.7,7.7
4176,apple_fuji_M_5-6_1TOP,상,8.7,7.7
4177,apple_fuji_M_5-7_2FR45,상,8.7,7.7
4178,apple_fuji_M_5-8_3FR90,상,8.7,7.7
4179,apple_fuji_M_5-9_4DI45,상,8.7,7.7
4180,apple_fuji_M_50-10_5DI90,상,8.9,7.6
4181,apple_fuji_M_50-11_1TOP,상,8.9,7.6
4182,apple_fuji_M_50-12_2FR45,상,8.9,7.6
4183,apple_fuji_M_50-13_3FR90,상,8.9,7.6
4184,apple_fuji_M_50-14_4DI45,상,8.9,7.6
4185,apple_fuji_M_50-15_5DI90,상,8.9,7.6
4186,apple_fuji_M_50-16_1TOP,상,8.9,7.6
4187,apple_fuji_M_50-17_2FR45,상,8.9,7.6
4188,apple_fuji_M_50-18_3FR90,상,8.9,7.6
4189,apple_fuji_M_50-19_4DI45,상,8.9,7.6
4190,apple_fuji_M_50-1_1TOP,상,8.9,7.6
4191,apple_fuji_M_50-20_5DI90,상,8.9,7.6
4192,apple_fuji_M_50-21_1TOP,상,8.9,7.6
4193,apple_fuji_M_50-22_2FR45,상,8.9,7.6
4194,apple_fuji_M_50-23_3FR90,상,8.9,7.6
4195,apple_fuji_M_50-24_4DI45,상,8.9,7.6
4196,apple_fuji_M_50-25_5DI90,상,8.9,7.6
4197,apple_fuji_M_50-26_1TOP,상,8.9,7.6
4198,apple_fuji_M_50-27_2FR45,상,8.9,7.6
4199,apple_fuji_M_50-28_3FR90,상,8.9,7.6
4200,apple_fuji_M_50-29_4DI45,상,8.9,7.6
4201,apple_fuji_M_50-2_2FR45,상,8.9,7.6
4202,apple_fuji_M_50-30_5DI90,상,8.9,7.6
4203,apple_fuji_M_50-31_1TOP,상,8.9,7.6
4204,apple_fuji_M_50-32_2FR45,상,8.9,7.6
4205,apple_fuji_M_50-33_3FR90,상,8.9,7.6
4206,apple_fuji_M_50-34_4DI45,상,8.9,7.6
4207,apple_fuji_M_50-35_5DI90,상,8.9,7.6
4208,apple_fuji_M_50-36_1TOP,상,8.9,7.6
4209,apple_fuji_M_50-37_2FR45,상,8.9,7.6
4210,apple_fuji_M_50-38_3FR90,상,8.9,7.6
4211,apple_fuji_M_50-39_4DI45,상,8.9,7.6
4212,apple_fuji_M_50-3_3FR90,상,8.9,7.6
4213,apple_fuji_M_50-40_5DI90,상,8.9,7.6
4214,apple_fuji_M_50-4_4DI45,상,8.9,7.6
4215,apple_fuji_M_50-5_5DI90,상,8.9,7.6
4216,apple_fuji_M_50-6_1TOP,상,8.9,7.6
4217,apple_fuji_M_50-7_2FR45,상,8.9,7.6
4218,apple_fuji_M_50-8_3FR90,상,8.9,7.6
4219,apple_fuji_M_50-9_4DI45,상,8.9,7.6
4220,apple_fuji_M_51-10_5DI90,상,9,8
4221,apple_fuji_M_51-11_1TOP,상,9,8
4222,apple_fuji_M_51-12_2FR45,상,9,8
4223,apple_fuji_M_51-13_3FR90,상,9,8
4224,apple_fuji_M_51-14_4DI45,상,9,8
4225,apple_fuji_M_51-15_5DI90,상,9,8
4226,apple_fuji_M_51-16_1TOP,상,9,8
4227,apple_fuji_M_51-17_2FR45,상,9,8
4228,apple_fuji_M_51-18_3FR90,상,9,8
4229,apple_fuji_M_51-19_4DI45,상,9,8
4230,apple_fuji_M_51-1_1TOP,상,9,8
4231,apple_fuji_M_51-20_5DI90,상,9,8
4232,apple_fuji_M_51-21_1TOP,상,9,8
4233,apple_fuji_M_51-22_2FR45,상,9,8
4234,apple_fuji_M_51-23_3FR90,상,9,8
4235,apple_fuji_M_51-24_4DI45,상,9,8
4236,apple_fuji_M_51-25_5DI90,상,9,8
4237,apple_fuji_M_51-26_1TOP,상,9,8
4238,apple_fuji_M_51-27_2FR45,상,9,8
4239,apple_fuji_M_51-28_3FR90,상,9,8
4240,apple_fuji_M_51-29_4DI45,상,9,8
4241,apple_fuji_M_51-2_2FR45,상,9,8
4242,apple_fuji_M_51-30_5DI90,상,9,8
4243,apple_fuji_M_51-31_1TOP,상,9,8
4244,apple_fuji_M_51-32_2FR45,상,9,8
4245,apple_fuji_M_51-33_3FR90,상,9,8
4246,apple_fuji_M_51-34_4DI45,상,9,8
4247,apple_fuji_M_51-35_5DI90,상,9,8
4248,apple_fuji_M_51-36_1TOP,상,9,8
4249,apple_fuji_M_51-37_2FR45,상,9,8
4250,apple_fuji_M_51-38_3FR90,상,9,8
4251,apple_fuji_M_51-39_4DI45,상,9,8
4252,apple_fuji_M_51-3_3FR90,상,9,8
4253,apple_fuji_M_51-40_5DI90,상,9,8
4254,apple_fuji_M_51-4_4DI45,상,9,8
4255,apple_fuji_M_51-5_5DI90,상,9,8
4256,apple_fuji_M_51-6_1TOP,상,9,8
4257,apple_fuji_M_51-7_2FR45,상,9,8
4258,apple_fuji_M_51-8_3FR90,상,9,8
4259,apple_fuji_M_51-9_4DI45,상,9,8
4260,apple_fuji_M_52-10_5DI90,상,8.5,7.7
4261,apple_fuji_M_52-11_1TOP,상,8.5,7.7
4262,apple_fuji_M_52-12_2FR45,상,8.5,7.7
4263,apple_fuji_M_52-13_3FR90,상,8.5,7.7
4264,apple_fuji_M_52-14_4DI45,상,8.5,7.7
4265,apple_fuji_M_52-15_5DI90,상,8.5,7.7
4266,apple_fuji_M_52-16_1TOP,상,8.5,7.7
4267,apple_fuji_M_52-17_2FR45,상,8.5,7.7
4268,apple_fuji_M_52-18_3FR90,상,8.5,7.7
4269,apple_fuji_M_52-19_4DI45,상,8.5,7.7
4270,apple_fuji_M_52-1_1TOP,상,8.5,7.7
4271,apple_fuji_M_52-20_5DI90,상,8.5,7.7
4272,apple_fuji_M_52-21_1TOP,상,8.5,7.7
4273,apple_fuji_M_52-22_2FR45,상,8.5,7.7
4274,apple_fuji_M_52-23_3FR90,상,8.5,7.7
4275,apple_fuji_M_52-24_4DI45,상,8.5,7.7
4276,apple_fuji_M_52-25_5DI90,상,8.5,7.7
4277,apple_fuji_M_52-26_1TOP,상,8.5,7.7
4278,apple_fuji_M_52-27_2FR45,상,8.5,7.7
4279,apple_fuji_M_52-28_3FR90,상,8.5,7.7
4280,apple_fuji_M_52-29_4DI45,상,8.5,7.7
4281,apple_fuji_M_52-2_2FR45,상,8.5,7.7
4282,apple_fuji_M_52-30_5DI90,상,8.5,7.7
4283,apple_fuji_M_52-31_1TOP,상,8.5,7.7
4284,apple_fuji_M_52-32_2FR45,상,8.5,7.7
4285,apple_fuji_M_52-33_3FR90,상,8.5,7.7
4286,apple_fuji_M_52-34_4DI45,상,8.5,7.7
4287,apple_fuji_M_52-35_5DI90,상,8.5,7.7
4288,apple_fuji_M_52-36_1TOP,상,8.5,7.7
4289,apple_fuji_M_52-37_2FR45,상,8.5,7.7
4290,apple_fuji_M_52-38_3FR90,상,8.5,7.7
4291,apple_fuji_M_52-39_4DI45,상,8.5,7.7
4292,apple_fuji_M_52-3_3FR90,상,8.5,7.7
4293,apple_fuji_M_52-40_5DI90,상,8.5,7.7
4294,apple_fuji_M_52-4_4DI45,상,8.5,7.7
4295,apple_fuji_M_52-5_5DI90,상,8.5,7.7
4296,apple_fuji_M_52-6_1TOP,상,8.5,7.7
4297,apple_fuji_M_52-7_2FR45,상,8.5,7.7
4298,apple_fuji_M_52-8_3FR90,상,8.5,7.7
4299,apple_fuji_M_52-9_4DI45,상,8.5,7.7
4300,apple_fuji_M_53-10_5DI90,상,8.2,7.1
4301,apple_fuji_M_53-11_1TOP,상,8.2,7.1
4302,apple_fuji_M_53-12_2FR45,상,8.2,7.1
4303,apple_fuji_M_53-13_3FR90,상,8.2,7.1
4304,apple_fuji_M_53-14_4DI45,상,8.2,7.1
4305,apple_fuji_M_53-15_5DI90,상,8.2,7.1
4306,apple_fuji_M_53-16_1TOP,상,8.2,7.1
4307,apple_fuji_M_53-17_2FR45,상,8.2,7.1
4308,apple_fuji_M_53-18_3FR90,상,8.2,7.1
4309,apple_fuji_M_53-19_4DI45,상,8.2,7.1
4310,apple_fuji_M_53-1_1TOP,상,8.2,7.1
4311,apple_fuji_M_53-20_5DI90,상,8.2,7.1
4312,apple_fuji_M_53-21_1TOP,상,8.2,7.1
4313,apple_fuji_M_53-22_2FR45,상,8.2,7.1
4314,apple_fuji_M_53-23_3FR90,상,8.2,7.1
4315,apple_fuji_M_53-24_4DI45,상,8.2,7.1
4316,apple_fuji_M_53-25_5DI90,상,8.2,7.1
4317,apple_fuji_M_53-26_1TOP,상,8.2,7.1
4318,apple_fuji_M_53-27_2FR45,상,8.2,7.1
4319,apple_fuji_M_53-28_3FR90,상,8.2,7.1
4320,apple_fuji_M_53-29_4DI45,상,8.2,7.1
4321,apple_fuji_M_53-2_2FR45,상,8.2,7.1
4322,apple_fuji_M_53-30_5DI90,상,8.2,7.1
4323,apple_fuji_M_53-31_1TOP,상,8.2,7.1
4324,apple_fuji_M_53-32_2FR45,상,8.2,7.1
4325,apple_fuji_M_53-33_3FR90,상,8.2,7.1
4326,apple_fuji_M_53-34_4DI45,상,8.2,7.1
4327,apple_fuji_M_53-35_5DI90,상,8.2,7.1
4328,apple_fuji_M_53-36_1TOP,상,8.2,7.1
4329,apple_fuji_M_53-37_2FR45,상,8.2,7.1
4330,apple_fuji_M_53-38_3FR90,상,8.2,7.1
4331,apple_fuji_M_53-39_4DI45,상,8.2,7.1
4332,apple_fuji_M_53-3_3FR90,상,8.2,7.1
4333,apple_fuji_M_53-40_5DI90,상,8.2,7.1
4334,apple_fuji_M_53-4_4DI45,상,8.2,7.1
4335,apple_fuji_M_53-5_5DI90,상,8.2,7.1
4336,apple_fuji_M_53-6_1TOP,상,8.2,7.1
4337,apple_fuji_M_53-7_2FR45,상,8.2,7.1
4338,apple_fuji_M_53-8_3FR90,상,8.2,7.1
4339,apple_fuji_M_53-9_4DI45,상,8.2,7.1
4340,apple_fuji_M_54-10_5DI90,상,8.6,8.1
4341,apple_fuji_M_54-11_1TOP,상,8.6,8.1
4342,apple_fuji_M_54-12_2FR45,상,8.6,8.1
4343,apple_fuji_M_54-13_3FR90,상,8.6,8.1
4344,apple_fuji_M_54-14_4DI45,상,8.6,8.1
4345,apple_fuji_M_54-15_5DI90,상,8.6,8.1
4346,apple_fuji_M_54-16_1TOP,상,8.6,8.1
4347,apple_fuji_M_54-17_2FR45,상,8.6,8.1
4348,apple_fuji_M_54-18_3FR90,상,8.6,8.1
4349,apple_fuji_M_54-19_4DI45,상,8.6,8.1
4350,apple_fuji_M_54-1_1TOP,상,8.6,8.1
4351,apple_fuji_M_54-20_5DI90,상,8.6,8.1
4352,apple_fuji_M_54-21_1TOP,상,8.6,8.1
4353,apple_fuji_M_54-22_2FR45,상,8.6,8.1
4354,apple_fuji_M_54-23_3FR90,상,8.6,8.1
4355,apple_fuji_M_54-24_4DI45,상,8.6,8.1
